order_id,order_date,customer_age,gender,country,product_category,quantity,unit_price,discount,payment_method,total_price,is_returned
10409,2023-03-10 16:00:00,57,Male,Germany,Clothing,6,72.02,0.44,UPI,241.99,0
10410,2023-03-10 17:00:00,25,Female,USA,Electronics,8,15.74,0.2,Net Banking,100.74,0
10411,2023-03-10 18:00:00,50,Female,India,Food,1,104.72,0.49,Credit Card,53.41,0
10412,2023-03-10 19:00:00,32,Female,Germany,Electronics,9,423.95,0.34,Debit Card,2518.26,0
10413,2023-03-10 20:00:00,32,Male,Germany,Electronics,5,496.81,0.17,UPI,2061.76,0
10414,2023-03-10 21:00:00,53,Female,India,Books,6,472.58,0.42,Credit Card,1644.58,0
10415,2023-03-10 22:00:00,49,Female,UK,Food,1,401.41,0.38,UPI,248.87,0
10416,2023-03-10 23:00:00,30,Female,India,Food,6,45.82,0.24,UPI,208.94,0
10417,2023-03-11 00:00:00,68,Female,USA,Food,2,127.31,0.27,UPI,185.87,0
10418,2023-03-11 01:00:00,28,Male,Germany,Electronics,7,167.8,0.04,Net Banking,1127.62,0
10419,2023-03-11 02:00:00,54,Male,India,Furniture,1,172.81,0.28,Credit Card,124.42,0
10420,2023-03-11 03:00:00,32,Male,USA,Food,1,278.34,0.06,Net Banking,261.64,0
10421,2023-03-11 04:00:00,23,Male,Germany,Food,3,159.11,0.28,Cash,343.68,0
10422,2023-03-11 05:00:00,33,Female,Canada,Books,4,437.96,0.17,Cash,1454.03,0
10423,2023-03-11 06:00:00,68,Male,Germany,Clothing,8,231.22,0.2,Cash,1479.81,1
10424,2023-03-11 07:00:00,31,Female,Germany,Food,8,403.95,0.07,Credit Card,3005.39,0
10425,2023-03-11 08:00:00,38,Female,Germany,Books,3,113.39,0.42,Credit Card,197.3,0
10426,2023-03-11 09:00:00,58,Male,Germany,Electronics,5,65.59,0.46,Debit Card,177.09,0
10427,2023-03-11 10:00:00,34,Female,Canada,Electronics,4,394.58,0.32,Debit Card,1073.26,0
10428,2023-03-11 11:00:00,34,Female,India,Electronics,6,144.29,0.09,Cash,787.82,0
10429,2023-03-11 12:00:00,67,Male,Germany,Books,3,432.38,0.06,Net Banking,1219.31,1
10430,2023-03-11 13:00:00,45,Female,UK,Furniture,9,347.36,0.01,Cash,3094.98,0
10431,2023-03-11 14:00:00,62,Male,UK,Clothing,6,264.1,0.25,UPI,1188.45,0
10432,2023-03-11 15:00:00,44,Female,Germany,Food,2,430.59,0.37,UPI,542.54,0
10433,2023-03-11 16:00:00,38,Female,Germany,Furniture,2,412.21,0.34,Cash,544.12,0
10434,2023-03-11 17:00:00,59,Female,India,Clothing,7,221.56,0.06,Cash,1457.86,0
10435,2023-03-11 18:00:00,60,Female,Canada,Books,7,374.85,0.1,Credit Card,2361.56,0
10436,2023-03-11 19:00:00,64,Male,USA,Electronics,1,447.88,0.34,Credit Card,295.6,0
10437,2023-03-11 20:00:00,48,Male,UK,Books,3,390.32,0.41,Cash,690.87,0
10438,2023-03-11 21:00:00,51,Male,Canada,Books,9,88.98,0.18,Net Banking,656.67,0
10439,2023-03-11 22:00:00,69,Female,India,Electronics,7,167.21,0.12,Debit Card,1030.01,0
10440,2023-03-11 23:00:00,26,Male,India,Food,4,256.54,0.36,Debit Card,656.74,0
10441,2023-03-12 00:00:00,26,Male,India,Food,8,419.78,0.25,Net Banking,2518.68,0
10442,2023-03-12 01:00:00,45,Female,India,Clothing,7,371.31,0.27,Net Banking,1897.39,0
10443,2023-03-12 02:00:00,47,Female,Canada,Books,7,83.81,0.37,UPI,369.6,0
10444,2023-03-12 03:00:00,21,Male,India,Books,8,480.57,0.45,Cash,2114.51,0
10445,2023-03-12 04:00:00,55,Female,USA,Electronics,6,463.88,0.33,Cash,1864.8,0
10446,2023-03-12 05:00:00,30,Female,USA,Furniture,8,39.44,0.33,Debit Card,211.4,0
10447,2023-03-12 06:00:00,20,Male,USA,Furniture,1,124.43,0.01,Debit Card,123.19,0
10448,2023-03-12 07:00:00,30,Female,India,Electronics,8,109.4,0.47,Net Banking,463.86,0
10449,2023-03-12 08:00:00,46,Female,India,Electronics,1,428.59,0.03,UPI,415.73,0
10450,2023-03-12 09:00:00,69,Male,USA,Furniture,1,190.12,0.49,Net Banking,96.96,0
10451,2023-03-12 10:00:00,33,Male,USA,Books,2,405.92,0.34,UPI,535.81,0
10452,2023-03-12 11:00:00,26,Female,Canada,Books,5,170.39,0.31,Cash,587.85,0
10453,2023-03-12 12:00:00,48,Female,UK,Books,7,52.0,0.04,UPI,349.44,0
10454,2023-03-12 13:00:00,44,Male,USA,Furniture,3,95.63,0.28,Credit Card,206.56,0
10455,2023-03-12 14:00:00,48,Female,Germany,Furniture,4,244.33,0.47,UPI,517.98,1
10456,2023-03-12 15:00:00,66,Male,USA,Food,9,147.1,0.26,UPI,979.69,0
10457,2023-03-12 16:00:00,55,Male,India,Food,4,233.52,0.13,Credit Card,812.65,0
10458,2023-03-12 17:00:00,58,Female,India,Electronics,8,319.52,0.32,Debit Card,1738.19,0
10459,2023-03-12 18:00:00,18,Male,Germany,Furniture,3,213.75,0.02,UPI,628.42,0
10460,2023-03-12 19:00:00,61,Female,Germany,Electronics,1,33.39,0.0,UPI,33.39,0
10461,2023-03-12 20:00:00,34,Female,Germany,Electronics,9,266.29,0.27,Cash,1749.53,0
10462,2023-03-12 21:00:00,34,Male,Canada,Food,3,301.89,0.03,UPI,878.5,0
10463,2023-03-12 22:00:00,39,Female,UK,Furniture,7,185.93,0.41,Cash,767.89,0
10464,2023-03-12 23:00:00,23,Female,Canada,Books,4,445.35,0.29,Credit Card,1264.79,0
10465,2023-03-13 00:00:00,60,Female,India,Food,4,382.28,0.37,UPI,963.35,0
10466,2023-03-13 01:00:00,32,Female,India,Electronics,2,225.66,0.15,UPI,383.62,0
10467,2023-03-13 02:00:00,29,Male,UK,Books,6,233.26,0.4,Cash,839.74,0
10468,2023-03-13 03:00:00,62,Female,India,Books,6,279.21,0.34,Net Banking,1105.67,0
10469,2023-03-13 04:00:00,25,Male,UK,Electronics,5,245.68,0.24,Cash,933.58,0
10470,2023-03-13 05:00:00,47,Male,India,Furniture,1,435.55,0.44,Net Banking,243.91,0
10471,2023-03-13 06:00:00,57,Female,USA,Books,1,259.76,0.13,Cash,225.99,0
10472,2023-03-13 07:00:00,26,Female,India,Furniture,9,145.18,0.37,Credit Card,823.17,0
10473,2023-03-13 08:00:00,66,Male,India,Furniture,8,351.74,0.37,Debit Card,1772.77,0
10474,2023-03-13 09:00:00,57,Male,India,Books,2,438.11,0.01,Credit Card,867.46,0
10475,2023-03-13 10:00:00,33,Female,UK,Clothing,6,316.24,0.2,Cash,1517.95,0
10476,2023-03-13 11:00:00,52,Male,India,Electronics,3,181.86,0.17,Cash,452.83,1
10477,2023-03-13 12:00:00,35,Male,USA,Food,4,99.35,0.27,Credit Card,290.1,0
10478,2023-03-13 13:00:00,28,Female,Canada,Clothing,6,109.83,0.22,UPI,514.0,0
10479,2023-03-13 14:00:00,24,Male,India,Furniture,5,146.48,0.46,Credit Card,395.5,0
10480,2023-03-13 15:00:00,57,Male,Germany,Books,8,274.42,0.14,Cash,1888.01,0
10481,2023-03-13 16:00:00,59,Female,UK,Books,7,385.8,0.33,Cash,1809.4,0
10482,2023-03-13 17:00:00,28,Male,India,Clothing,9,80.05,0.0,Cash,720.45,0
10483,2023-03-13 18:00:00,33,Female,India,Clothing,2,413.0,0.02,Debit Card,809.48,0
10484,2023-03-13 19:00:00,33,Male,Canada,Furniture,9,120.64,0.34,Net Banking,716.6,0
10485,2023-03-13 20:00:00,68,Male,UK,Clothing,8,79.75,0.38,UPI,395.56,0
10486,2023-03-13 21:00:00,63,Male,UK,Electronics,7,274.95,0.47,UPI,1020.06,0
10487,2023-03-13 22:00:00,37,Male,UK,Clothing,5,44.03,0.28,Net Banking,158.51,0
10488,2023-03-13 23:00:00,60,Male,Canada,Clothing,1,35.97,0.04,Cash,34.53,0
10489,2023-03-14 00:00:00,63,Female,USA,Electronics,7,78.03,0.01,Credit Card,540.75,0
10490,2023-03-14 01:00:00,46,Female,Germany,Clothing,8,491.98,0.09,Credit Card,3581.61,1
10491,2023-03-14 02:00:00,21,Male,UK,Food,1,117.1,0.13,UPI,101.88,0
10492,2023-03-14 03:00:00,59,Male,India,Clothing,9,305.7,0.36,Net Banking,1760.83,0
10493,2023-03-14 04:00:00,64,Male,USA,Food,1,266.96,0.41,Debit Card,157.51,0
10494,2023-03-14 05:00:00,40,Male,India,Electronics,2,343.74,0.41,Cash,405.61,0
10495,2023-03-14 06:00:00,63,Male,UK,Food,2,164.34,0.14,Net Banking,282.66,0
10496,2023-03-14 07:00:00,45,Male,USA,Clothing,4,113.6,0.3,UPI,318.08,0
10497,2023-03-14 08:00:00,63,Male,USA,Electronics,7,251.91,0.17,Debit Card,1463.6,0
10498,2023-03-14 09:00:00,27,Female,USA,Food,9,413.82,0.24,Cash,2830.53,0
10499,2023-03-14 10:00:00,43,Male,UK,Food,7,157.51,0.0,Credit Card,1102.57,0
10500,2023-03-14 11:00:00,35,Male,UK,Books,2,314.91,0.47,Credit Card,333.8,0
10501,2023-03-14 12:00:00,55,Male,UK,Clothing,9,490.79,0.34,Credit Card,2915.29,0
10502,2023-03-14 13:00:00,22,Female,USA,Food,8,160.65,0.27,Net Banking,938.2,0
10503,2023-03-14 14:00:00,37,Male,UK,Food,5,147.57,0.42,Net Banking,427.95,0
10504,2023-03-14 15:00:00,22,Male,India,Clothing,9,359.79,0.2,Credit Card,2590.49,0
10505,2023-03-14 16:00:00,67,Male,UK,Electronics,1,98.62,0.07,Net Banking,91.72,0
10506,2023-03-14 17:00:00,59,Male,USA,Electronics,3,201.86,0.45,Credit Card,333.07,1
10507,2023-03-14 18:00:00,34,Female,USA,Food,1,241.57,0.31,Net Banking,166.68,0
10508,2023-03-14 19:00:00,35,Male,India,Electronics,5,185.06,0.02,Cash,906.79,0
10509,2023-03-14 20:00:00,18,Male,India,Books,7,376.94,0.09,Cash,2401.11,0
10510,2023-03-14 21:00:00,66,Female,UK,Food,6,83.44,0.16,Credit Card,420.54,0
10511,2023-03-14 22:00:00,49,Male,Canada,Furniture,4,243.78,0.47,Credit Card,516.81,0
10512,2023-03-14 23:00:00,59,Male,UK,Furniture,5,122.1,0.17,Net Banking,506.72,1
10513,2023-03-15 00:00:00,49,Male,Germany,Clothing,7,14.87,0.04,Cash,99.93,0
10514,2023-03-15 01:00:00,22,Male,Canada,Clothing,1,228.43,0.05,Cash,217.01,0
10515,2023-03-15 02:00:00,55,Male,Canada,Furniture,2,147.86,0.17,Cash,245.45,0
10516,2023-03-15 03:00:00,46,Male,Canada,Furniture,7,256.85,0.49,Credit Card,916.95,1
10517,2023-03-15 04:00:00,36,Male,Germany,Furniture,4,333.37,0.11,Net Banking,1186.8,0
10518,2023-03-15 05:00:00,49,Male,USA,Food,1,328.7,0.19,UPI,266.25,0
10519,2023-03-15 06:00:00,34,Male,India,Food,8,328.68,0.22,Net Banking,2050.96,0
10520,2023-03-15 07:00:00,24,Female,Canada,Clothing,2,460.13,0.42,Cash,533.75,0
10521,2023-03-15 08:00:00,64,Male,India,Clothing,4,234.74,0.43,Cash,535.21,0
10522,2023-03-15 09:00:00,38,Male,Canada,Food,3,116.75,0.01,Net Banking,346.75,0
10523,2023-03-15 10:00:00,52,Female,Germany,Furniture,6,143.55,0.42,Credit Card,499.55,1
10524,2023-03-15 11:00:00,58,Female,India,Clothing,8,182.35,0.06,Credit Card,1371.27,0
10525,2023-03-15 12:00:00,32,Male,Canada,Electronics,1,339.13,0.31,Debit Card,234.0,0
10526,2023-03-15 13:00:00,43,Female,Germany,Furniture,6,12.44,0.18,Cash,61.2,0
10527,2023-03-15 14:00:00,56,Male,India,Electronics,1,444.58,0.15,Cash,377.89,0
10528,2023-03-15 15:00:00,41,Male,USA,Books,9,485.64,0.45,Cash,2403.92,0
10529,2023-03-15 16:00:00,40,Female,USA,Books,9,388.0,0.42,Credit Card,2025.36,0
10530,2023-03-15 17:00:00,40,Female,India,Food,2,342.03,0.37,UPI,430.96,0
10531,2023-03-15 18:00:00,65,Female,UK,Clothing,4,249.74,0.46,Debit Card,539.44,0
10532,2023-03-15 19:00:00,50,Female,Canada,Electronics,6,318.04,0.44,Credit Card,1068.61,0
10533,2023-03-15 20:00:00,63,Female,USA,Books,2,408.69,0.39,Net Banking,498.6,0
10534,2023-03-15 21:00:00,39,Male,India,Food,8,454.48,0.32,Net Banking,2472.37,0
10535,2023-03-15 22:00:00,62,Male,UK,Electronics,1,196.56,0.05,Cash,186.73,0
10536,2023-03-15 23:00:00,28,Male,USA,Furniture,1,159.23,0.03,Net Banking,154.45,1
10537,2023-03-16 00:00:00,42,Male,India,Books,6,178.14,0.06,Credit Card,1004.71,0
10538,2023-03-16 01:00:00,28,Female,India,Books,3,39.73,0.2,Net Banking,95.35,0
10539,2023-03-16 02:00:00,61,Male,UK,Clothing,1,358.98,0.09,Credit Card,326.67,0
10540,2023-03-16 03:00:00,59,Female,Canada,Clothing,7,9.44,0.12,UPI,58.15,0
10541,2023-03-16 04:00:00,62,Male,Canada,Furniture,5,382.93,0.37,Debit Card,1206.23,0
10542,2023-03-16 05:00:00,26,Female,Canada,Furniture,4,355.46,0.19,Debit Card,1151.69,0
10543,2023-03-16 06:00:00,45,Male,UK,Clothing,8,296.76,0.08,Cash,2184.15,0
10544,2023-03-16 07:00:00,66,Female,UK,Electronics,1,173.11,0.27,Cash,126.37,0
10545,2023-03-16 08:00:00,57,Female,UK,Clothing,5,81.85,0.47,Net Banking,216.9,1
10546,2023-03-16 09:00:00,60,Female,Canada,Furniture,7,166.72,0.5,Credit Card,583.52,0
10547,2023-03-16 10:00:00,46,Female,India,Furniture,7,266.21,0.5,Debit Card,931.73,0
10548,2023-03-16 11:00:00,32,Female,UK,Clothing,3,81.68,0.14,Credit Card,210.73,0
10549,2023-03-16 12:00:00,48,Male,USA,Furniture,5,159.75,0.2,Credit Card,639.0,0
10550,2023-03-16 13:00:00,49,Male,USA,Books,8,81.95,0.01,Net Banking,649.04,0
10551,2023-03-16 14:00:00,18,Male,India,Electronics,2,231.83,0.41,Cash,273.56,0
10552,2023-03-16 15:00:00,18,Male,UK,Clothing,7,91.2,0.11,Net Banking,568.18,0
10553,2023-03-16 16:00:00,29,Male,UK,Books,8,286.67,0.1,Credit Card,2064.02,0
10554,2023-03-16 17:00:00,55,Female,Germany,Furniture,3,497.37,0.35,Debit Card,969.87,0
10555,2023-03-16 18:00:00,18,Male,Germany,Books,3,11.17,0.33,Debit Card,22.45,0
10556,2023-03-16 19:00:00,62,Male,UK,Clothing,5,217.81,0.36,Net Banking,696.99,0
10557,2023-03-16 20:00:00,52,Female,India,Clothing,5,179.19,0.04,Debit Card,860.11,0
10558,2023-03-16 21:00:00,36,Female,India,Electronics,1,65.13,0.45,Net Banking,35.82,0
10559,2023-03-16 22:00:00,50,Female,Germany,Food,8,68.73,0.17,UPI,456.37,0
10560,2023-03-16 23:00:00,56,Female,Germany,Books,2,199.28,0.47,Cash,211.24,0
10561,2023-03-17 00:00:00,49,Male,Canada,Electronics,9,393.6,0.34,Cash,2337.98,0
10562,2023-03-17 01:00:00,29,Male,India,Furniture,9,312.32,0.0,Credit Card,2810.88,0
10563,2023-03-17 02:00:00,41,Female,USA,Books,1,222.97,0.2,Credit Card,178.38,0
10564,2023-03-17 03:00:00,36,Male,Canada,Books,3,368.85,0.39,Net Banking,675.0,1
10565,2023-03-17 04:00:00,45,Male,Canada,Books,4,378.83,0.12,Credit Card,1333.48,0
10566,2023-03-17 05:00:00,51,Male,India,Electronics,7,253.86,0.45,Net Banking,977.36,0
10567,2023-03-17 06:00:00,27,Male,India,Books,9,283.63,0.31,Debit Card,1761.34,1
10568,2023-03-17 07:00:00,23,Female,USA,Books,1,227.55,0.36,Cash,145.63,0
10569,2023-03-17 08:00:00,22,Male,Germany,Electronics,8,397.24,0.38,Debit Card,1970.31,0
10570,2023-03-17 09:00:00,21,Male,USA,Electronics,5,34.9,0.23,Cash,134.36,0
10571,2023-03-17 10:00:00,63,Female,Germany,Electronics,8,43.31,0.27,Cash,252.93,0
10572,2023-03-17 11:00:00,29,Male,Germany,Clothing,2,389.17,0.43,Credit Card,443.65,0
10573,2023-03-17 12:00:00,30,Female,Canada,Electronics,3,330.98,0.12,Credit Card,873.79,0
10574,2023-03-17 13:00:00,27,Female,Germany,Clothing,6,128.76,0.32,Cash,525.34,0
10575,2023-03-17 14:00:00,29,Male,UK,Food,1,318.44,0.18,Debit Card,261.12,0
10576,2023-03-17 15:00:00,31,Male,USA,Books,9,121.19,0.19,Credit Card,883.48,0
10577,2023-03-17 16:00:00,55,Female,Germany,Electronics,4,249.28,0.0,Credit Card,997.12,0
10578,2023-03-17 17:00:00,55,Male,Canada,Food,9,268.23,0.26,Debit Card,1786.41,0
10579,2023-03-17 18:00:00,38,Male,USA,Food,3,122.98,0.43,Net Banking,210.3,0
10580,2023-03-17 19:00:00,69,Female,India,Books,3,236.4,0.3,Cash,496.44,0
10581,2023-03-17 20:00:00,27,Female,Germany,Electronics,1,406.57,0.02,Net Banking,398.44,0
10582,2023-03-17 21:00:00,55,Female,Canada,Electronics,1,328.47,0.09,Net Banking,298.91,0
10583,2023-03-17 22:00:00,55,Female,USA,Books,9,427.24,0.34,Net Banking,2537.81,0
10584,2023-03-17 23:00:00,43,Female,USA,Books,3,358.8,0.28,UPI,775.01,1
10585,2023-03-18 00:00:00,63,Female,Germany,Books,1,225.74,0.01,Debit Card,223.48,0
10586,2023-03-18 01:00:00,21,Male,Germany,Clothing,6,329.94,0.17,Cash,1643.1,0
10587,2023-03-18 02:00:00,37,Male,Germany,Furniture,3,229.0,0.05,Debit Card,652.65,1
10588,2023-03-18 03:00:00,32,Male,Canada,Electronics,9,173.16,0.15,UPI,1324.67,0
10589,2023-03-18 04:00:00,69,Female,Canada,Furniture,5,384.51,0.36,UPI,1230.43,0
10590,2023-03-18 05:00:00,43,Male,UK,Furniture,9,28.84,0.41,Net Banking,153.14,0
10591,2023-03-18 06:00:00,20,Female,USA,Electronics,7,358.84,0.43,Debit Card,1431.77,0
10592,2023-03-18 07:00:00,28,Male,UK,Furniture,5,84.16,0.32,Credit Card,286.14,0
10593,2023-03-18 08:00:00,25,Male,Germany,Furniture,4,211.68,0.08,Cash,778.98,0
10594,2023-03-18 09:00:00,22,Female,Canada,Clothing,7,38.67,0.26,UPI,200.31,0
10595,2023-03-18 10:00:00,24,Female,Canada,Electronics,3,55.0,0.29,Credit Card,117.15,0
10596,2023-03-18 11:00:00,22,Female,USA,Food,6,227.27,0.35,Cash,886.35,0
10597,2023-03-18 12:00:00,58,Male,UK,Clothing,4,18.71,0.47,Credit Card,39.67,0
10598,2023-03-18 13:00:00,50,Male,Canada,Food,5,348.99,0.14,UPI,1500.66,0
10599,2023-03-18 14:00:00,42,Male,USA,Food,5,479.95,0.39,Cash,1463.85,0
10600,2023-03-18 15:00:00,33,Male,UK,Electronics,6,350.7,0.26,Cash,1557.11,0
10601,2023-03-18 16:00:00,68,Female,Canada,Books,4,144.0,0.29,Net Banking,408.96,0
10602,2023-03-18 17:00:00,40,Female,USA,Electronics,2,379.28,0.44,Credit Card,424.79,0
10603,2023-03-18 18:00:00,53,Male,Canada,Food,9,490.09,0.02,Net Banking,4322.59,0
10604,2023-03-18 19:00:00,33,Female,Canada,Electronics,9,225.73,0.25,UPI,1523.68,0
10605,2023-03-18 20:00:00,40,Male,India,Food,3,35.62,0.14,UPI,91.9,0
10606,2023-03-18 21:00:00,64,Female,UK,Furniture,7,214.5,0.28,Net Banking,1081.08,0
10607,2023-03-18 22:00:00,28,Male,UK,Clothing,2,190.0,0.36,Credit Card,243.2,0
10608,2023-03-18 23:00:00,68,Female,USA,Food,7,208.77,0.42,Net Banking,847.61,0
10609,2023-03-19 00:00:00,54,Female,Canada,Books,5,385.49,0.45,Debit Card,1060.1,0
10610,2023-03-19 01:00:00,36,Male,USA,Clothing,6,421.86,0.26,Credit Card,1873.06,0
10611,2023-03-19 02:00:00,64,Female,Germany,Clothing,2,341.35,0.35,Cash,443.76,0
10612,2023-03-19 03:00:00,18,Male,Canada,Electronics,7,286.94,0.28,Debit Card,1446.18,0
10613,2023-03-19 04:00:00,23,Female,Canada,Clothing,1,388.86,0.09,Debit Card,353.86,0
10614,2023-03-19 05:00:00,22,Female,Germany,Furniture,9,160.94,0.07,Cash,1347.07,0
10615,2023-03-19 06:00:00,58,Female,India,Books,8,43.81,0.05,Net Banking,332.96,0
10616,2023-03-19 07:00:00,62,Male,UK,Clothing,4,390.1,0.02,UPI,1529.19,0
10617,2023-03-19 08:00:00,30,Male,India,Clothing,5,317.43,0.23,Cash,1222.11,0
10618,2023-03-19 09:00:00,23,Male,UK,Food,1,423.55,0.1,Net Banking,381.2,0
10619,2023-03-19 10:00:00,27,Male,Germany,Books,3,80.23,0.31,Debit Card,166.08,0
10620,2023-03-19 11:00:00,46,Male,Germany,Food,8,263.88,0.31,Net Banking,1456.62,0
10621,2023-03-19 12:00:00,19,Male,Canada,Clothing,9,396.33,0.4,Debit Card,2140.18,0
10622,2023-03-19 13:00:00,48,Female,USA,Books,3,455.53,0.12,UPI,1202.6,0
10623,2023-03-19 14:00:00,41,Female,Germany,Books,1,148.36,0.43,Credit Card,84.57,0
10624,2023-03-19 15:00:00,34,Female,India,Food,8,252.29,0.43,Credit Card,1150.44,0
10625,2023-03-19 16:00:00,33,Female,USA,Furniture,5,109.49,0.31,Cash,377.74,0
10626,2023-03-19 17:00:00,56,Female,Germany,Food,8,93.95,0.19,UPI,608.8,0
10627,2023-03-19 18:00:00,20,Female,India,Furniture,3,160.73,0.18,Debit Card,395.4,0
10628,2023-03-19 19:00:00,49,Female,UK,Furniture,6,359.14,0.35,Net Banking,1400.65,1
10629,2023-03-19 20:00:00,45,Female,Germany,Books,5,75.41,0.23,Cash,290.33,0
10630,2023-03-19 21:00:00,52,Female,UK,Food,5,126.56,0.3,Credit Card,442.96,0
10631,2023-03-19 22:00:00,50,Female,UK,Furniture,9,284.77,0.06,Net Banking,2409.15,0
10632,2023-03-19 23:00:00,36,Female,Canada,Furniture,9,392.07,0.42,Debit Card,2046.61,0
10633,2023-03-20 00:00:00,30,Female,India,Clothing,6,475.41,0.02,Credit Card,2795.41,0
10634,2023-03-20 01:00:00,45,Female,USA,Electronics,9,317.77,0.44,Cash,1601.56,0
10635,2023-03-20 02:00:00,65,Female,Canada,Furniture,1,67.07,0.43,Cash,38.23,0
10636,2023-03-20 03:00:00,39,Female,USA,Electronics,1,220.51,0.31,Net Banking,152.15,1
10637,2023-03-20 04:00:00,43,Female,UK,Furniture,6,60.12,0.33,Net Banking,241.68,0
10638,2023-03-20 05:00:00,60,Female,Germany,Furniture,2,176.61,0.28,Credit Card,254.32,0
10639,2023-03-20 06:00:00,45,Male,Canada,Food,2,276.34,0.16,Cash,464.25,0
10640,2023-03-20 07:00:00,67,Female,UK,Books,1,21.1,0.37,Credit Card,13.29,0
10641,2023-03-20 08:00:00,58,Male,UK,Books,1,169.42,0.2,UPI,135.54,0
10642,2023-03-20 09:00:00,66,Male,USA,Clothing,5,391.74,0.19,Debit Card,1586.55,0
10643,2023-03-20 10:00:00,24,Male,USA,Food,5,486.67,0.39,Credit Card,1484.34,0
10644,2023-03-20 11:00:00,59,Male,Canada,Books,5,91.99,0.18,Debit Card,377.16,0
10645,2023-03-20 12:00:00,24,Male,Germany,Clothing,7,70.03,0.23,Credit Card,377.46,0
10646,2023-03-20 13:00:00,55,Male,USA,Electronics,3,116.32,0.44,Net Banking,195.42,0
10647,2023-03-20 14:00:00,21,Male,Germany,Electronics,3,499.45,0.31,Debit Card,1033.86,0
10648,2023-03-20 15:00:00,37,Male,USA,Food,6,438.4,0.05,Net Banking,2498.88,0
10649,2023-03-20 16:00:00,40,Male,Germany,Clothing,3,239.09,0.28,Credit Card,516.43,0
10650,2023-03-20 17:00:00,19,Female,UK,Electronics,4,429.87,0.36,Credit Card,1100.47,0
10651,2023-03-20 18:00:00,40,Male,Germany,Food,8,67.33,0.03,Credit Card,522.48,0
10652,2023-03-20 19:00:00,52,Male,Germany,Books,6,239.32,0.06,Net Banking,1349.76,1
10653,2023-03-20 20:00:00,52,Male,Germany,Books,5,421.76,0.21,Credit Card,1665.95,0
10654,2023-03-20 21:00:00,36,Male,Canada,Clothing,7,144.92,0.26,Debit Card,750.69,1
10655,2023-03-20 22:00:00,21,Male,Germany,Electronics,3,389.22,0.36,Credit Card,747.3,0
10656,2023-03-20 23:00:00,20,Male,UK,Books,5,122.19,0.1,Credit Card,549.86,0
10657,2023-03-21 00:00:00,61,Female,Canada,Food,1,373.2,0.31,Cash,257.51,0
10658,2023-03-21 01:00:00,61,Female,Canada,Clothing,1,392.54,0.34,Net Banking,259.08,0
10659,2023-03-21 02:00:00,51,Male,Canada,Food,1,430.79,0.29,Net Banking,305.86,0
10660,2023-03-21 03:00:00,18,Male,USA,Furniture,9,407.06,0.04,Cash,3517.0,0
10661,2023-03-21 04:00:00,35,Female,UK,Clothing,2,39.72,0.47,Net Banking,42.1,0
10662,2023-03-21 05:00:00,54,Female,Germany,Furniture,5,260.22,0.12,Net Banking,1144.97,0
10663,2023-03-21 06:00:00,41,Female,India,Furniture,7,263.35,0.16,Debit Card,1548.5,0
10664,2023-03-21 07:00:00,19,Male,USA,Electronics,3,375.31,0.22,Cash,878.23,0
10665,2023-03-21 08:00:00,19,Male,Canada,Food,4,147.26,0.24,Debit Card,447.67,0
10666,2023-03-21 09:00:00,19,Male,USA,Food,2,462.82,0.36,Credit Card,592.41,0
10667,2023-03-21 10:00:00,38,Female,Germany,Food,4,368.66,0.1,Cash,1327.18,1
10668,2023-03-21 11:00:00,30,Male,UK,Furniture,7,362.64,0.26,Credit Card,1878.48,0
10669,2023-03-21 12:00:00,28,Female,India,Food,1,215.78,0.33,UPI,144.57,0
10670,2023-03-21 13:00:00,49,Female,UK,Food,7,415.43,0.35,Debit Card,1890.21,1
10671,2023-03-21 14:00:00,56,Female,UK,Furniture,3,195.72,0.29,UPI,416.88,0
10672,2023-03-21 15:00:00,23,Female,USA,Electronics,3,312.62,0.23,Cash,722.15,0
10673,2023-03-21 16:00:00,39,Male,Canada,Electronics,1,447.53,0.36,Net Banking,286.42,0
10674,2023-03-21 17:00:00,44,Male,Canada,Furniture,7,416.7,0.27,Net Banking,2129.34,0
10675,2023-03-21 18:00:00,55,Female,USA,Electronics,8,215.0,0.43,Credit Card,980.4,0
10676,2023-03-21 19:00:00,26,Male,UK,Electronics,8,208.53,0.32,Debit Card,1134.4,0
10677,2023-03-21 20:00:00,26,Female,Canada,Furniture,4,493.92,0.37,Cash,1244.68,0
10678,2023-03-21 21:00:00,46,Male,Germany,Clothing,9,191.82,0.26,Cash,1277.52,0
10679,2023-03-21 22:00:00,55,Female,India,Food,1,60.66,0.25,Credit Card,45.5,0
10680,2023-03-21 23:00:00,32,Male,India,Clothing,6,271.29,0.18,Cash,1334.75,0
10681,2023-03-22 00:00:00,35,Male,Germany,Electronics,2,38.45,0.38,Debit Card,47.68,0
10682,2023-03-22 01:00:00,68,Female,USA,Furniture,9,39.0,0.01,Credit Card,347.49,0
10683,2023-03-22 02:00:00,50,Male,India,Clothing,1,351.21,0.25,Net Banking,263.41,0
10684,2023-03-22 03:00:00,42,Female,Germany,Books,1,49.29,0.13,Cash,42.88,0
10685,2023-03-22 04:00:00,24,Male,Canada,Books,7,16.15,0.13,Cash,98.35,0
10686,2023-03-22 05:00:00,33,Female,USA,Food,7,115.01,0.33,Net Banking,539.4,0
10687,2023-03-22 06:00:00,59,Female,Canada,Electronics,7,43.67,0.34,Cash,201.76,0
